"Date","SiteNumber","SiteName","Pollutant","Unit","Measurement","Interval","Name","Latitude","Longitude"
2025-02-09,421010075,"TOR","PM25_24hr","UG/M3",9.2,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-09,421010076,"MON","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-02-10,421010024,"NEA","OZONE_1HR","PPB",38,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-10,421010024,"NEA","OZONE_8HR","PPB",37,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-10,421010048,"NEW","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-10,421010048,"NEW","OZONE_1HR","PPB",40,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-10,421010048,"NEW","OZONE_8HR","PPB",38,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-10,421010048,"NEW","PM10_24hr","UG/M3",15,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-10,421010048,"NEW","PM25_24hr","UG/M3",8,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-10,421010048,"NEW","SO2_24HR","PPB",0.1,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-10,421010057,"FAB","PM25_24hr","UG/M3",9.2,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-02-10,421010075,"TOR","CO_8hr","PPM",0.6,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-10,421010075,"TOR","PM25_24hr","UG/M3",7.8,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-10,421010076,"MON","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-02-11,421010024,"NEA","OZONE_1HR","PPB",32,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-11,421010024,"NEA","OZONE_8HR","PPB",25,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-11,421010048,"NEW","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-11,421010048,"NEW","OZONE_1HR","PPB",39,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-11,421010048,"NEW","OZONE_8HR","PPB",35,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-11,421010048,"NEW","PM10_24hr","UG/M3",20,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-11,421010048,"NEW","PM25_24hr","UG/M3",10.5,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-11,421010048,"NEW","SO2_24HR","PPB",0.2,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-11,421010057,"FAB","PM25_24hr","UG/M3",11.4,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-02-11,421010075,"TOR","CO_8hr","PPM",0.7,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-11,421010075,"TOR","PM25_24hr","UG/M3",10.5,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-11,421010076,"MON","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-02-12,421010024,"NEA","OZONE_1HR","PPB",30,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-12,421010024,"NEA","OZONE_8HR","PPB",27,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-12,421010048,"NEW","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-12,421010048,"NEW","OZONE_1HR","PPB",35,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-12,421010048,"NEW","OZONE_8HR","PPB",30,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-12,421010048,"NEW","PM10_24hr","UG/M3",18,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-12,421010048,"NEW","PM25_24hr","UG/M3",14.2,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-12,421010048,"NEW","SO2_24HR","PPB",0.1,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-12,421010057,"FAB","PM25_24hr","UG/M3",16.4,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-02-12,421010075,"TOR","CO_8hr","PPM",0.5,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-12,421010075,"TOR","PM25_24hr","UG/M3",12.4,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-12,421010076,"MON","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-02-13,421010024,"NEA","OZONE_1HR","PPB",32,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-13,421010024,"NEA","OZONE_8HR","PPB",31,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-13,421010048,"NEW","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-13,421010048,"NEW","OZONE_1HR","PPB",36,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-13,421010048,"NEW","OZONE_8HR","PPB",35,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-13,421010048,"NEW","PM10_24hr","UG/M3",10,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-13,421010048,"NEW","PM25_24hr","UG/M3",6.6,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-13,421010048,"NEW","SO2_24HR","PPB",0.2,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-13,421010057,"FAB","PM25_24hr","UG/M3",8,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-02-13,421010075,"TOR","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-13,421010075,"TOR","PM25_24hr","UG/M3",6.1,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-13,421010076,"MON","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-02-14,421010024,"NEA","OZONE_1HR","PPB",39,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-14,421010024,"NEA","OZONE_8HR","PPB",37,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-14,421010048,"NEW","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-14,421010048,"NEW","OZONE_1HR","PPB",41,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-14,421010048,"NEW","OZONE_8HR","PPB",37,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-14,421010048,"NEW","PM10_24hr","UG/M3",17,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-14,421010048,"NEW","PM25_24hr","UG/M3",7.8,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-14,421010048,"NEW","SO2_24HR","PPB",0.2,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-14,421010057,"FAB","PM25_24hr","UG/M3",8.3,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-02-14,421010075,"TOR","CO_8hr","PPM",0.6,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-14,421010075,"TOR","PM25_24hr","UG/M3",6.6,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-14,421010076,"MON","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-02-15,421010024,"NEA","OZONE_1HR","PPB",34,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-15,421010024,"NEA","OZONE_8HR","PPB",31,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-15,421010048,"NEW","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-15,421010048,"NEW","OZONE_1HR","PPB",40,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-15,421010048,"NEW","OZONE_8HR","PPB",36,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-15,421010048,"NEW","PM10_24hr","UG/M3",14,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-15,421010048,"NEW","PM25_24hr","UG/M3",8.2,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-15,421010048,"NEW","SO2_24HR","PPB",0,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-15,421010057,"FAB","PM25_24hr","UG/M3",10.8,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-02-15,421010075,"TOR","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-15,421010075,"TOR","PM25_24hr","UG/M3",7.3,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-15,421010076,"MON","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-02-16,421010024,"NEA","OZONE_1HR","PPB",32,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-16,421010024,"NEA","OZONE_8HR","PPB",34,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-16,421010048,"NEW","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-16,421010048,"NEW","OZONE_1HR","PPB",35,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-16,421010048,"NEW","OZONE_8HR","PPB",37,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-16,421010048,"NEW","PM10_24hr","UG/M3",7,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-16,421010048,"NEW","PM25_24hr","UG/M3",5.2,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-16,421010048,"NEW","SO2_24HR","PPB",0.3,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-16,421010057,"FAB","PM25_24hr","UG/M3",7,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-02-16,421010075,"TOR","CO_8hr","PPM",0.5,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-16,421010075,"TOR","PM25_24hr","UG/M3",4.9,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-16,421010076,"MON","CO_8hr","PPM",0.6,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-02-17,421010024,"NEA","OZONE_1HR","PPB",40,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-17,421010024,"NEA","OZONE_8HR","PPB",38,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-17,421010048,"NEW","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-17,421010048,"NEW","OZONE_1HR","PPB",44,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-17,421010048,"NEW","OZONE_8HR","PPB",41,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-17,421010048,"NEW","PM10_24hr","UG/M3",10,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-17,421010048,"NEW","PM25_24hr","UG/M3",4.2,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-17,421010048,"NEW","SO2_24HR","PPB",0.2,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-17,421010057,"FAB","PM25_24hr","UG/M3",4.8,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-02-17,421010075,"TOR","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-17,421010075,"TOR","PM25_24hr","UG/M3",3.7,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-18,421010024,"NEA","OZONE_1HR","PPB",36,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-18,421010024,"NEA","OZONE_8HR","PPB",33,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-18,421010048,"NEW","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-18,421010048,"NEW","OZONE_1HR","PPB",39,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-18,421010048,"NEW","OZONE_8HR","PPB",35,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-18,421010048,"NEW","PM10_24hr","UG/M3",14,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-18,421010048,"NEW","PM25_24hr","UG/M3",5.4,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-18,421010048,"NEW","SO2_24HR","PPB",0.1,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-18,421010057,"FAB","PM25_24hr","UG/M3",6.2,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-02-18,421010075,"TOR","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-18,421010075,"TOR","PM25_24hr","UG/M3",6.8,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-19,421010024,"NEA","OZONE_1HR","PPB",30,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-19,421010024,"NEA","OZONE_8HR","PPB",29,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-19,421010048,"NEW","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-19,421010048,"NEW","OZONE_1HR","PPB",32,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-19,421010048,"NEW","OZONE_8HR","PPB",29,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-19,421010048,"NEW","PM10_24hr","UG/M3",15,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-19,421010048,"NEW","PM25_24hr","UG/M3",4.9,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-19,421010048,"NEW","SO2_24HR","PPB",0.1,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-19,421010057,"FAB","PM25_24hr","UG/M3",4.7,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-02-19,421010075,"TOR","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-19,421010075,"TOR","PM25_24hr","UG/M3",5.5,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-20,421010024,"NEA","OZONE_1HR","PPB",27,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-20,421010024,"NEA","OZONE_8HR","PPB",26,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-20,421010048,"NEW","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-20,421010048,"NEW","OZONE_1HR","PPB",30,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-20,421010048,"NEW","OZONE_8HR","PPB",28,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-20,421010048,"NEW","PM10_24hr","UG/M3",22,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-20,421010048,"NEW","PM25_24hr","UG/M3",7.2,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-20,421010048,"NEW","SO2_24HR","PPB",0.2,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-20,421010057,"FAB","PM25_24hr","UG/M3",7.4,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-02-20,421010075,"TOR","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-20,421010075,"TOR","PM25_24hr","UG/M3",6.1,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-20,421010076,"MON","CO_8hr","PPM",0.1,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-02-21,421010024,"NEA","OZONE_1HR","PPB",36,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-21,421010024,"NEA","OZONE_8HR","PPB",35,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-21,421010048,"NEW","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-21,421010048,"NEW","OZONE_1HR","PPB",39,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-21,421010048,"NEW","OZONE_8HR","PPB",37,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-21,421010048,"NEW","PM10_24hr","UG/M3",21,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-21,421010048,"NEW","PM25_24hr","UG/M3",4.9,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-21,421010048,"NEW","SO2_24HR","PPB",0.2,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-21,421010057,"FAB","PM25_24hr","UG/M3",5.1,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-02-21,421010075,"TOR","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-21,421010075,"TOR","PM25_24hr","UG/M3",4.2,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-21,421010076,"MON","CO_8hr","PPM",0.1,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-02-22,421010024,"NEA","OZONE_1HR","PPB",36,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-22,421010024,"NEA","OZONE_8HR","PPB",35,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-22,421010048,"NEW","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-22,421010048,"NEW","OZONE_1HR","PPB",42,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-22,421010048,"NEW","OZONE_8HR","PPB",40,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-22,421010048,"NEW","PM10_24hr","UG/M3",15,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-22,421010048,"NEW","PM25_24hr","UG/M3",9.9,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-22,421010048,"NEW","SO2_24HR","PPB",0.3,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-22,421010057,"FAB","PM25_24hr","UG/M3",10.9,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-02-22,421010075,"TOR","CO_8hr","PPM",0.5,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-22,421010075,"TOR","PM25_24hr","UG/M3",8,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-22,421010076,"MON","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-02-23,421010024,"NEA","OZONE_1HR","PPB",42,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-23,421010024,"NEA","OZONE_8HR","PPB",39,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-23,421010048,"NEW","CO_8hr","PPM",0.6,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-23,421010048,"NEW","OZONE_1HR","PPB",46,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-23,421010048,"NEW","OZONE_8HR","PPB",42,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-23,421010048,"NEW","PM10_24hr","UG/M3",22,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-23,421010048,"NEW","PM25_24hr","UG/M3",14.7,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-23,421010048,"NEW","SO2_24HR","PPB",0.5,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-23,421010057,"FAB","PM25_24hr","UG/M3",15.1,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-02-23,421010075,"TOR","CO_8hr","PPM",0.9,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-23,421010075,"TOR","PM25_24hr","UG/M3",12,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-23,421010076,"MON","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-02-24,421010024,"NEA","OZONE_1HR","PPB",45,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-24,421010024,"NEA","OZONE_8HR","PPB",42,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-24,421010048,"NEW","CO_8hr","PPM",0.7,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-24,421010048,"NEW","OZONE_1HR","PPB",51,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-24,421010048,"NEW","OZONE_8HR","PPB",48,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-24,421010048,"NEW","PM10_24hr","UG/M3",33,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-24,421010048,"NEW","PM25_24hr","UG/M3",17.4,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-24,421010048,"NEW","SO2_24HR","PPB",1.3,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-24,421010057,"FAB","PM25_24hr","UG/M3",17.6,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-02-24,421010075,"TOR","CO_8hr","PPM",1,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-24,421010075,"TOR","PM25_24hr","UG/M3",15.6,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-24,421010076,"MON","CO_8hr","PPM",0.5,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-02-25,421010024,"NEA","OZONE_1HR","PPB",37,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-25,421010024,"NEA","OZONE_8HR","PPB",32,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-25,421010048,"NEW","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-25,421010048,"NEW","OZONE_1HR","PPB",39,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-25,421010048,"NEW","OZONE_8HR","PPB",33,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-25,421010048,"NEW","PM10_24hr","UG/M3",24,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-25,421010048,"NEW","PM25_24hr","UG/M3",11.4,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-25,421010048,"NEW","SO2_24HR","PPB",0.6,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-25,421010057,"FAB","PM25_24hr","UG/M3",11.4,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-02-25,421010075,"TOR","CO_8hr","PPM",0.7,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-25,421010075,"TOR","PM25_24hr","UG/M3",12,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-25,421010076,"MON","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-02-26,421010024,"NEA","OZONE_1HR","PPB",44,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-26,421010024,"NEA","OZONE_8HR","PPB",41,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-26,421010048,"NEW","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-26,421010048,"NEW","OZONE_1HR","PPB",48,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-26,421010048,"NEW","OZONE_8HR","PPB",44,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-26,421010048,"NEW","PM10_24hr","UG/M3",20,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-26,421010048,"NEW","PM25_24hr","UG/M3",11.4,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-26,421010048,"NEW","SO2_24HR","PPB",0.3,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-26,421010057,"FAB","PM25_24hr","UG/M3",12.1,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-02-26,421010075,"TOR","CO_8hr","PPM",0.5,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-26,421010075,"TOR","PM25_24hr","UG/M3",11.3,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-26,421010076,"MON","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-02-27,421010024,"NEA","OZONE_1HR","PPB",33,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-27,421010024,"NEA","OZONE_8HR","PPB",26,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-27,421010048,"NEW","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-27,421010048,"NEW","OZONE_1HR","PPB",34,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-27,421010048,"NEW","OZONE_8HR","PPB",29,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-27,421010048,"NEW","PM10_24hr","UG/M3",27,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-27,421010048,"NEW","PM25_24hr","UG/M3",14.4,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-27,421010048,"NEW","SO2_24HR","PPB",0.5,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-27,421010057,"FAB","PM25_24hr","UG/M3",14.7,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-02-27,421010075,"TOR","CO_8hr","PPM",0.6,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-27,421010075,"TOR","PM25_24hr","UG/M3",13.4,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-27,421010076,"MON","CO_8hr","PPM",0.5,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-02-28,421010024,"NEA","OZONE_1HR","PPB",37,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-28,421010024,"NEA","OZONE_8HR","PPB",35,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-28,421010048,"NEW","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-28,421010048,"NEW","OZONE_1HR","PPB",40,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-28,421010048,"NEW","OZONE_8HR","PPB",38,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-28,421010048,"NEW","PM10_24hr","UG/M3",12,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-28,421010048,"NEW","PM25_24hr","UG/M3",6.5,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-28,421010048,"NEW","SO2_24HR","PPB",0.2,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-28,421010057,"FAB","PM25_24hr","UG/M3",7.7,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-02-28,421010075,"TOR","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-28,421010075,"TOR","PM25_24hr","UG/M3",6.7,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-28,421010076,"MON","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-03-01,421010024,"NEA","OZONE_1HR","PPB",41,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-03-01,421010024,"NEA","OZONE_8HR","PPB",36,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-03-01,421010048,"NEW","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-03-01,421010048,"NEW","OZONE_1HR","PPB",46,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-03-01,421010048,"NEW","OZONE_8HR","PPB",40,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-03-01,421010048,"NEW","PM10_24hr","UG/M3",19,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-03-01,421010048,"NEW","PM25_24hr","UG/M3",6.4,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-03-01,421010048,"NEW","SO2_24HR","PPB",0.3,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-03-01,421010057,"FAB","PM25_24hr","UG/M3",5.5,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-03-01,421010075,"TOR","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",40.054171,-74.985166
